date,facility_id,facility_name,country_code,item_code,generic_name,atc_code,consumption,stock_remaining,rainfall_mm,active_epidemic_cases,is_holiday,is_district_hospital
2026-05-20,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,230.7,3012,0.8,2,0,1
2026-05-21,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,241.7,1191,0.2,4,0,1
2026-05-22,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,188.0,1731,0.0,1,0,1
2026-05-23,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,189.5,1634,4.1,3,1,1
2026-05-24,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,144.7,1132,0.3,1,1,1
2026-05-25,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,225.6,1525,0.9,2,0,1
2026-05-26,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,162.0,745,0.1,0,0,1
2026-05-27,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,190.1,720,1.6,1,0,1
2026-05-28,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,270.3,1130,3.0,3,0,1
2026-05-29,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,208.6,1281,0.5,2,0,1
2026-05-30,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,116.6,188,1.4,0,1,1
2026-05-31,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,108.5,1472,0.3,0,1,1
2026-06-01,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,450.2,1986,13.5,5,0,1
2026-06-02,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,360.8,2787,18.2,1,0,1
2026-06-03,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,411.5,3491,18.1,3,0,1
2026-06-04,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,425.3,2305,17.7,2,0,1
2026-06-05,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,383.6,3768,16.0,2,0,1
2026-06-06,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,255.7,689,14.1,5,1,1
2026-06-07,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,122.2,650,0.4,2,1,1
2026-06-08,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,276.1,2080,2.1,5,0,1
2026-06-09,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,339.1,541,9.4,2,0,1
2026-06-10,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,284.4,1361,11.7,1,0,1
2026-06-11,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,687.1,4351,29.5,10,0,1
2026-06-12,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,237.7,2031,0.3,3,0,1
2026-06-13,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,105.5,101,0.8,0,1,1
2026-06-14,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,219.7,2552,15.1,1,1,1
2026-06-15,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,342.7,1366,5.6,5,0,1
2026-06-16,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,297.0,3105,10.5,0,0,1
2026-06-17,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,764.0,3181,25.0,13,0,1
2026-06-18,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,899.1,5875,33.2,18,0,1
2026-06-19,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,240.2,750,2.4,4,0,1
2026-06-20,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,433.7,3356,20.6,15,1,1
2026-06-21,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,160.0,113,5.2,1,1,1
2026-06-22,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,193.7,754,2.1,2,0,1
2026-06-23,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,344.7,1615,6.7,2,0,1
2026-06-24,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,165.9,1787,0.1,0,0,1
2026-06-25,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,287.3,2747,2.8,3,0,1
2026-06-26,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,239.6,1555,1.3,2,0,1
2026-06-27,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,119.8,1568,3.3,0,1,1
2026-06-28,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,122.5,169,0.5,1,1,1
2026-06-29,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,259.3,2466,0.3,4,0,1
2026-06-30,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,210.7,1681,1.0,4,0,1
2026-07-01,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,701.7,6333,31.7,8,0,1
2026-07-02,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,349.0,4238,13.5,3,0,1
2026-07-03,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,989.6,11640,45.9,13,0,1
2026-07-04,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,142.5,1164,1.1,4,1,1
2026-07-05,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,198.4,2759,4.3,7,1,1
2026-07-06,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,384.4,2255,14.6,2,0,1
2026-07-07,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,770.5,2977,24.4,18,0,1
2026-07-08,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,220.8,2635,0.4,1,0,1
2026-07-09,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,250.4,1505,2.3,2,0,1
2026-07-10,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,407.7,983,13.9,3,0,1
2026-07-11,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,163.9,1155,5.9,3,1,1
2026-07-12,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,143.5,1353,2.2,3,1,1
2026-07-13,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,338.1,2288,13.6,0,0,1
2026-07-14,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,329.1,2296,7.6,4,0,1
2026-07-15,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,1058.5,14226,44.7,19,0,1
2026-07-16,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,242.0,423,1.4,5,0,1
2026-07-17,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,291.9,2970,1.5,3,0,1
2026-07-18,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,422.7,5044,20.6,14,1,1
2026-07-19,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,460.8,5625,22.8,15,1,1
2026-07-20,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,248.1,3374,4.0,3,0,1
2026-07-21,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,239.7,2582,2.0,3,0,1
2026-07-22,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,179.5,539,0.8,2,0,1
2026-07-23,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,313.3,357,1.2,5,0,1
2026-07-24,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,826.1,9207,43.9,9,0,1
2026-07-25,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,137.2,981,1.0,3,1,1
2026-07-26,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,106.9,1215,1.8,0,1,1
2026-07-27,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,213.5,1135,0.1,2,0,1
2026-07-28,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,379.2,866,16.5,0,0,1
2026-07-29,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,269.6,877,4.3,3,0,1
2026-07-30,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,898.4,7844,51.6,7,0,1
2026-07-31,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,262.3,1629,7.1,1,0,1
2026-08-01,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,156.6,1911,2.3,3,1,1
2026-08-02,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,135.3,1011,5.9,2,1,1
2026-08-03,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,683.4,939,20.6,15,0,1
2026-08-04,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,274.7,975,0.1,5,0,1
2026-08-05,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,391.4,1921,13.0,3,0,1
2026-08-06,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,309.1,3153,8.3,3,0,1
2026-08-07,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,205.3,364,0.4,1,0,1
2026-08-08,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,225.2,2930,11.7,4,1,1
2026-08-09,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,137.4,1547,3.1,1,1,1
2026-08-10,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,218.9,231,2.7,2,0,1
2026-08-11,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,249.6,3037,0.0,5,0,1
2026-08-12,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,210.4,283,0.1,1,0,1
2026-08-13,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,280.7,510,3.0,4,0,1
2026-08-14,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,260.6,1565,3.3,3,0,1
2026-08-15,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,116.7,756,1.8,0,1,1
2026-08-16,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,208.3,275,9.3,3,1,1
2026-08-17,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ORS-PKG,Oral Rehydration Salts,A07CA,674.3,5921,26.4,11,0,1
2026-05-20,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,46.3,384,1.4,1,0,1
2026-05-21,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,49.4,374,1.7,2,0,1
2026-05-22,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,60.5,553,6.5,3,0,1
2026-05-23,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,34.0,37,1.3,4,1,1
2026-05-24,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,30.4,377,1.8,3,1,1
2026-05-25,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,39.4,344,2.1,1,0,1
2026-05-26,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,42.3,412,0.9,1,0,1
2026-05-27,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,43.8,250,1.7,1,0,1
2026-05-28,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,37.5,126,0.2,1,0,1
2026-05-29,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,38.6,262,0.0,2,0,1
2026-05-30,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,31.2,76,3.9,2,1,1
2026-05-31,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,35.4,205,6.5,2,1,1
2026-06-01,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,55.7,56,3.5,4,0,1
2026-06-02,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,44.5,199,1.2,2,0,1
2026-06-03,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,42.5,125,0.2,3,0,1
2026-06-04,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,88.7,891,18.2,3,0,1
2026-06-05,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,69.1,575,10.8,3,0,1
2026-06-06,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,41.0,221,10.9,2,1,1
2026-06-07,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,37.9,438,10.5,1,1,1
2026-06-08,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,64.0,537,6.7,3,0,1
2026-06-09,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,161.5,1051,25.6,13,0,1
2026-06-10,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,44.6,117,0.5,3,0,1
2026-06-11,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,131.9,461,22.3,9,0,1
2026-06-12,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,48.2,329,4.1,1,0,1
2026-06-13,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,16.6,131,0.5,1,1,1
2026-06-14,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,25.2,196,0.5,1,1,1
2026-06-15,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,34.0,249,1.0,0,0,1
2026-06-16,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,28.2,227,0.0,0,0,1
2026-06-17,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,54.2,606,0.3,3,0,1
2026-06-18,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,80.6,989,19.5,0,0,1
2026-06-19,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,57.3,378,4.5,3,0,1
2026-06-20,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,44.2,303,8.5,3,1,1
2026-06-21,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,24.0,112,1.0,1,1,1
2026-06-22,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,71.0,552,11.6,2,0,1
2026-06-23,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,46.1,51,2.2,3,0,1
2026-06-24,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,48.1,465,5.4,1,0,1
2026-06-25,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,39.7,29,0.8,3,0,1
2026-06-26,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,63.0,606,4.9,4,0,1
2026-06-27,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,120.6,630,25.4,20,1,1
2026-06-28,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,19.7,237,1.0,1,1,1
2026-06-29,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,131.8,775,20.0,9,0,1
2026-06-30,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,171.2,966,27.5,15,0,1
2026-07-01,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,233.7,2881,44.3,17,0,1
2026-07-02,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,47.5,69,0.9,3,0,1
2026-07-03,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,83.5,580,19.6,0,0,1
2026-07-04,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,23.1,12,1.4,2,1,1
2026-07-05,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,29.2,198,0.2,1,1,1
2026-07-06,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,48.2,605,3.0,2,0,1
2026-07-07,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,61.2,515,6.0,3,0,1
2026-07-08,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,44.3,485,4.8,0,0,1
2026-07-09,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,61.8,456,11.8,1,0,1
2026-07-10,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,42.1,244,0.5,2,0,1
2026-07-11,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,39.5,62,7.4,3,1,1
2026-07-12,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,38.7,398,10.2,1,1,1
2026-07-13,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,44.5,587,3.5,2,0,1
2026-07-14,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,40.8,345,2.1,2,0,1
2026-07-15,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,61.8,374,5.0,4,0,1
2026-07-16,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,53.4,637,2.5,4,0,1
2026-07-17,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,148.2,917,23.8,11,0,1
2026-07-18,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,44.7,367,17.6,1,1,1
2026-07-19,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,92.2,947,21.5,14,1,1
2026-07-20,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,166.8,2117,31.4,11,0,1
2026-07-21,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,60.2,244,8.6,2,0,1
2026-07-22,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,42.2,269,2.2,1,0,1
2026-07-23,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,254.3,1085,61.5,12,0,1
2026-07-24,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,134.6,1643,28.3,7,0,1
2026-07-25,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,30.8,304,2.0,3,1,1
2026-07-26,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,114.4,1593,26.6,17,1,1
2026-07-27,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,32.9,31,0.7,1,0,1
2026-07-28,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,53.4,622,7.7,0,0,1
2026-07-29,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,33.2,66,0.6,1,0,1
2026-07-30,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,37.9,302,5.3,1,0,1
2026-07-31,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,42.6,259,0.4,3,0,1
2026-08-01,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,38.8,427,10.4,1,1,1
2026-08-02,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,97.1,199,26.3,12,1,1
2026-08-03,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,46.8,263,0.1,4,0,1
2026-08-04,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,137.5,601,25.8,9,0,1
2026-08-05,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,51.2,334,2.9,4,0,1
2026-08-06,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,66.5,902,11.5,3,0,1
2026-08-07,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,167.9,1052,33.9,10,0,1
2026-08-08,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,43.7,350,7.6,4,1,1
2026-08-09,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,33.7,226,6.1,3,1,1
2026-08-10,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,41.0,93,0.1,2,0,1
2026-08-11,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,172.5,756,33.5,11,0,1
2026-08-12,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,88.1,787,18.0,2,0,1
2026-08-13,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,37.8,201,6.3,0,0,1
2026-08-14,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,40.7,34,1.3,3,0,1
2026-08-15,PHC-PUN-001,Shirur Sub-District Hospital,IND,MED-ART-60,Artesunate 60mg Inj,P01BE03,31.9,66,1.8,3,1,1
